36675377088064,6,28,199
3540974520644235,8,29,200
5100137609641608,1,32,201
3587444948942839,4,22,202
3558058213757642,9,25,203
6395754694954571,9,24,204
3534730628167109,6,24,205
201495198493016,11,25,206
6759341817626750000,11,26,207
5368951694074161,10,26,208
3537100464231467,4,26,209
3533264108191208,10,19,210
30589267837165,8,25,211
377549554735218,1,23,212
5893884710584612,8,23,213
3579788212379197,6,28,214
3563027444092585,10,27,215
5108759763682250,6,29,216
5409361061452969,5,21,217
30553963312733,8,27,218
5537332643802570,7,25,219
6393249511437134,12,26,220
5020430109232420000,5,20,221
5002352411108360,11,27,222
5602255045161511,7,26,223
490581653287074000,8,26,224
201510221143949,11,29,225
4508181070358459,12,24,226
201854019441697,6,32,227
3554385809175275,11,23,228
3538529032444948,1,27,229
201977383619315,11,26,230
5286707219488834,11,26,231
201497803660104,6,29,232
3552567511207965,6,32,233
4465423249231899,10,25,234
3578506866871751,5,25,235
3575639632850636,8,20,236
3538885525730304,12,27,237
3576767591501111,8,28,238
3560658657209822,9,23,239
4905481359081760000,6,27,240
3538308537551048,8,26,241
67616696351496700,7,18,242
36730181628660,7,27,243
5602220545576022,9,26,244
3566086284690194,8,29,245
3583731566503149,11,22,246
4017952743094,12,28,247
4405326748285006,7,28,248
3559131638122616,3,28,249
3560568259206847,7,27,250
3572755542702866,1,31,251
4803517325522757,4,26,252
30367528560516,2,25,253
4917163223460049,4,26,254
3558282097444768,3,24,255
560222937166455000,8,29,256
3553135285980818,8,24,257
4041379340946,4,27,258
4913138176215388,10,29,259
4913693943613349,1,25,260
5527445245547302,3,24,261
3573700524626195,5,34,262
3554624722462703,8,23,263
3538716929367544,12,26,264
670601855975398000,5,23,265
3543537528005720,6,29,266
201614321209665,3,25,267
3586326194718867,8,26,268
5343580328901026,4,30,269
56106559685997300,1,26,270
67095926292483200,6,32,271
372301966183578,5,27,272
5610516702514098,8,23,273
3585921178039545,6,27,274
3534263396487483,5,28,275
6767554399195890000,9,23,276
4041377471735,9,24,277
675943950166459000,5,25,278
5602229992625968,1,24,279
5100138696994371,2,28,280
3573377452397626,9,24,281
5602227002486462,1,23,282
3558498559597246,10,31,283
36826479335842,7,24,284
676234360316570000,8,21,285
5641820377845248,5,29,286
201603052249214,9,27,287
3545612226689840,2,27,288
201857526997622,3,25,289
67639980070410600,4,26,290
5602257154848755,1,24,291
3546779311638997,8,26,292
3550122075518951,5,25,293
3534816303772238,3,21,294
58938381060413300,1,29,295
5048370400776258,4,29,296
4405363405254132,4,21,297
4041599986379,8,31,298
5002357559909222,4,20,299
3550408022128915,4,26,300
4905148297867880000,12,26,301
3571583903172557,8,22,302
3539552001439185,4,27,303
5038404665801560000,2,28,304
5602256115911082,3,28,305
3569072294779885,4,22,306
3540631520639140,10,27,307
3573564200026058,7,27,308
374622949606593,11,23,309
5100144542090265,2,23,310
4913131767794655,3,29,311
56022423372625700,9,26,312
348488005579584,8,24,313
3541443767807425,8,21,314
3587113923619361,11,30,315
4508644438170809,3,24,316
4175009979780923,6,26,317
3585203370995083,1,29,318
5100144505462683,9,23,319
3581841371373208,10,25,320
3587250169616642,9,29,321
3537254453866062,8,28,322
564182873504432000,1,25,323
56022435333396400,4,24,324
5100177047296003,2,31,325
5602222705089192,7,26,326
3562531492171390,4,29,327
3583795212497857,8,24,328
201941067667529,12,29,329
6334745912309543,9,26,330
3564517323301619,3,15,331
30580512202057,11,25,332
372301301849297,2,29,333
5602220427983528,12,28,334
5191454143690227,11,27,335
4936070650413410000,8,27,336
633400084962399000,11,30,337
3570513448437018,2,23,338
3569246643526904,4,25,339
3563345182967671,3,25,340
3553976566192775,8,24,341
5020771342203760000,8,29,342
4913667971476696,7,25,343
5007663991635316,6,25,344
374622695310754,10,23,345
3547513637311180,6,31,346
5100136489286815,1,24,347
3558872213710744,11,23,348
5100146251521919,11,23,349
3579221699896681,6,27,350
5182828847205047,10,23,351
3530891422395116,4,29,352
36967742766262,6,31,353
3565645314110852,4,24,354
3534206047221678,10,28,355
67712774487076500,7,28,356
3578984775828222,12,24,357
3586754730475538,3,26,358
3554964303026620,11,24,359
3539694923128452,12,32,360
201881922614318,5,26,361
3584309290082695,4,21,362
3540353225311376,8,28,363
4559686995532,6,28,364
67637784035275200,12,25,365
5501270300703883,10,29,366
201879937856767,8,26,367
201928445925117,6,28,368
4041377202247,4,27,369
5214459903500758,3,27,370
3577673957225866,12,28,371
374283645785924,2,24,372
6041599663840642,8,33,373
4405003497656840,11,24,374
3568343269741684,3,30,375
676363983745732000,9,23,376
5038466924271511,10,30,377
4041596015883,9,23,378
5602257481417191,11,25,379
201803555611791,9,21,380
3556278882734365,9,26,381
3554808095466637,11,25,382
3529342270535851,1,29,383
3535372523519289,1,30,384
3529954038942961,3,28,385
3584071479995507,1,26,386
3559869774014291,2,23,387
3567175979729562,7,29,388
3578356398462012,10,28,389
3556163014701799,8,25,390
4041591982115587,2,28,391
5560330417680503,7,27,392
3552512976693903,1,23,393
5602242983946632,4,24,394
3543669424393775,11,24,395
3530914499529134,2,25,396
3529735371589372,12,27,397
201936414672263,2,30,398
4017958246381,5,23,399
4026819591860585,6,27,400
30064833013758,7,22,401
3566128580578754,1,26,402
4844089675270982,11,24,403
3533418882768439,3,26,404
589329170668090000,5,29,405
670906908854201000,3,29,406
3536672413572432,5,34,407
374283138216346,10,29,408
4654931460745,2,31,409
3581531136864100,7,30,410
5417746957373172,12,21,411
5602249067166649,6,24,412
3561032365051117,12,27,413
67612937837140100,5,19,414
3568366668487617,9,31,415
6331109527442863,2,24,416
56100425293742100,11,28,417
5575465310462907,12,23,418
3561371822936134,2,25,419
5602220444440312,2,27,420
3565502330380854,4,29,421
5893942312640495,9,30,422
4508171499498580,2,29,423
201654923472410,8,24,424
3574502310779850,4,25,425
5602254995736273,6,24,426
3581465411124460,11,29,427
4917021980916878,11,31,428
5506147927159068,8,28,429
633380085517261000,9,28,430
374622089002751,8,33,431
3587599917796571,2,24,432
6709125124574381,11,22,433
56109250148360200,10,31,434
491197346222761000,11,27,435
3568016095212738,8,28,436
3546329034102267,8,22,437
3564733757647530,7,24,438
6392522127406979,6,21,439
30024815324185,11,32,440
30487220570249,4,24,441
201441152078096,2,25,442
6767638629548870000,2,25,443
372301348840317,7,24,444
374288034717917,10,27,445
5552856198310357,10,24,446
3577051373499367,3,23,447
5396073358183539,9,34,448
3589641861483992,7,28,449
3559640175342627,11,26,450
67626863906109400,5,26,451
340509193052163,1,24,452
4696983284885991,7,28,453
201607571044329,12,25,454
564182830733724000,12,24,455
3566198103096220,7,26,456
5100135467694594,9,32,457
5602226658069945,10,27,458
6390758072202912,12,24,459
4844051789497380,3,29,460
3584441745582621,10,26,461
5602219839301337,3,26,462
377433443844400,5,29,463
372301594880454,12,33,464
374288320410490,9,30,465
5100131178163656,6,24,466
4017959129899381,3,26,467
3533736595048835,1,27,468
5100149129873066,8,24,469
5602212581787500000,6,24,470
670686132044233000,8,23,471
6333576887743410000,2,23,472
372301564984658,5,28,473
3584161395644311,12,27,474
3566356098664283,11,26,475
3534965950110570,1,24,476
3537609198407029,9,28,477
560221064535198000,6,25,478
3560840074891131,11,25,479
5602257112087454,1,26,480
374622243098240,8,29,481
56022350597498800,9,23,482
5100139422187215,12,24,483
3539057041173166,6,25,484
6370288913199659,5,22,485
6759183863402890000,4,29,486
3565225505244586,2,23,487
6771506370275018,7,28,488
5602235253502333,2,27,489
5481965377700373,7,28,490
6392152211948163,12,27,491
5602246881269419,10,29,492
6333643368065790000,3,27,493
3580391815177733,2,26,494
3565552832102876,4,25,495
5007666106791189,10,27,496
4405909063009828,4,29,497
3581732533572177,11,26,498
3570444386862183,2,25,499
5597061081564833,2,24,500
3551095515448378,9,30,501
3582515507530704,12,26,502
6382095711536065,3,29,503
3551491484551807,1,30,504
6381513803601796,2,25,505
3528820790326738,4,26,506
3553222811377899,3,31,507
3576370809283471,7,28,508
5002357439215717,11,21,509
675931910596438000,6,29,510
3540971453166863,1,20,511
4026615454321859,3,28,512
3586823106676514,12,30,513
3539748730145057,8,24,514
50383018904178300,1,22,515
58932417997141400,12,27,516
30120034575712,9,27,517
3571029089511218,12,27,518
3551522208808774,8,25,519
6375688632764771,2,27,520
30220265509412,6,23,521
3552736068847164,8,25,522
560223313373478000,9,23,523
3585064559192102,7,25,524
4017953907243,5,31,525
201923803564285,6,29,526
4844504287482981,6,30,527
3545649725693196,7,26,528
5020786341132651,9,23,529
3570997717255179,6,28,530
3551887132719466,4,27,531
5602225475324327,1,26,532
5007664997220699,5,27,533
3545851691181392,3,26,534
4911919125380260000,7,25,535
3540707257381260,8,26,536
3573373310120417,4,23,537
201903720307398,4,26,538
3576240623555141,6,28,539
349567691173197,5,19,540
4017953235581462,5,27,541
3577822299992671,6,28,542
6759243282872070000,1,19,543
6334049339890197,2,25,544
5048371149604322,4,27,545
3535843780984804,12,25,546
4905107904832110000,6,25,547
30503374730676,9,23,548
30419961760200,7,26,549
3581762792020865,10,23,550
201596258850605,6,24,551
4026667464013380,1,26,552
36957005537492,6,32,553
3549015196102495,2,21,554
3562092258019547,7,27,555
201492167019021,7,25,556
604955499771773000,2,23,557
5010124307940309,9,28,558
3574391174671829,5,29,559
56104164573948600,6,29,560
4911231335997434,7,29,561
3548597020525331,8,26,562
3566481410593323,3,22,563
3569980213540206,3,25,564
3571002273637867,5,30,565
5002356508911479,8,25,566
3552687741646244,11,25,567
3551027608606141,12,24,568
5602217200348747,4,24,569
6376718930332119,1,32,570
3581261706656799,9,23,571
5299512270852117,12,23,572
3580150727538857,11,30,573
5602244063982198,8,26,574
3579763448646164,6,30,575
3561021440186410,5,23,576
67630129493008600,3,34,577
5602230109421358,6,22,578
372269749369931,2,26,579
56022373246056300,5,24,580
3562112063544164,10,28,581
30562814504273,8,26,582
560223197015296000,8,23,583
201665527859042,9,25,584
3554435541980290,6,24,585
3585798597455456,1,28,586
3578277903705366,5,28,587
4911393857337660,1,19,588
5108751055559098,7,31,589
3545213191488936,7,22,590
4844281003748934,7,26,591
30196958293383,1,29,592
201487732654047,11,24,593
36611337454641,7,27,594
3563450545999823,6,26,595
3587051779228038,11,19,596
50389670503800000,8,26,597
337941241557494,1,24,598
4508466666380839,5,22,599
3565149489987582,6,28,600
3585577191612435,9,28,601
30107407536835,10,27,602
3564463779030529,5,26,603
374283034066407,9,29,604
5578332449191798,5,22,605
3546155332805461,10,24,606
5641820120902312,5,26,607
4508982078009592,4,22,608
342349229010960,1,23,609
3580850899597884,3,27,610
56022224402606300,5,21,611
3529114444012269,11,32,612
3565349705225045,3,22,613
3535782041619330,10,26,614
5602214988671440,2,20,615
4017956162863423,12,32,616
3583936358599359,10,26,617
3540556166479487,7,23,618
493696854135458000,12,26,619
4931230669135674,8,24,620
5010124031677565,4,24,621
6383850601341334,8,22,622
3572209674850101,10,24,623
3544540735546337,11,25,624
3532285833837337,9,30,625
3562471984503232,10,30,626
3585616742967060,2,27,627
372301135242818,10,26,628
5602224934921468,6,28,629
3541385167951214,9,30,630
201919792918243,8,27,631
60494209942715900,10,25,632
3531234833062075,1,24,633
5610230041923966,3,21,634
3545747052713072,12,28,635
5459541652270776,6,26,636
5100149118426736,2,26,637
3549384999306517,1,27,638
3580301004996645,6,23,639
6333832074957310000,1,23,640
5487641754062398,6,27,641
3581950329638883,10,26,642
60408900253342800,3,20,643
3551042346824492,9,27,644
6761700378251110000,12,26,645
5100175259087821,10,20,646
3557904968678452,10,21,647
371487639618149,8,23,648
3555280432065929,11,31,649
491121551354133000,3,29,650
5602230647364813,11,25,651
5007661118414227,3,25,652
6706631738089610000,8,28,653
5528165667852290,5,24,654
201830665318256,8,25,655
3528282389867582,6,26,656
677179946197784000,5,27,657
3585173515861849,6,31,658
30027620771037,5,24,659
4936575612278574,5,31,660
201679813722137,7,21,661
3576070183561142,5,24,662
3546080406501053,12,27,663
5602233308488798,4,23,664
6759805330674490000,2,24,665
5100140356423659,2,25,666
3546839657927410,10,27,667
3542339106399117,9,27,668
3545924672818595,6,29,669
6706639409100170000,9,24,670
374622621049260,1,25,671
201518615664073,8,27,672
3582267461125507,8,30,673
3551740782662074,10,30,674
201547650634899,2,29,675
5010126615713690,1,27,676
30252688238949,7,25,677
3545583579509309,7,23,678
3584945483213306,3,26,679
3560651069137954,12,23,680
3586507687002832,9,26,681
5602240573453613,6,27,682
6759295894697140000,9,29,683
5602219146787871,7,23,684
30065924308502,6,24,685
3542416239446047,2,19,686
3558367610924659,7,23,687
5602253263195428,10,27,688
560225431257893000,1,31,689
201850022256692,3,25,690
3570550689052585,1,25,691
6333323366339464,11,29,692
372111935816178,7,24,693
3559170967647207,5,22,694
677110581819748000,8,21,695
6388378518094437,11,21,696
6334682336286540000,2,25,697
6334667358595288,6,29,698
4936204309819281,7,23,699
3559254343311421,1,24,700
5893056623974990000,2,25,701
3582376496420518,6,25,702
3557124893664432,12,29,703
3589747366950227,7,28,704
30306364805841,11,25,705
30313284903672,12,25,706
5602228141917995,4,22,707
5602232282083658,9,25,708
5550058349496340,9,25,709
3552378274438064,10,24,710
201440364650817,10,26,711
3539806673473025,1,24,712
4911228068993040000,1,23,713
633110546108926000,5,19,714
3583741347760819,2,26,715
3576832570358378,9,22,716
374283405609686,5,25,717
3528392336458276,8,29,718
4026147586306889,6,29,719
3558384908031840,1,22,720
3534353415932534,6,27,721
6372486577114554,2,27,722
3545216331365930,11,22,723
3582718372595626,1,26,724
3561284780597766,10,25,725
501807345518918000,2,24,726
3545296089778237,4,29,727
5010128696822200,12,24,728
3584675928871315,3,31,729
67719528863168800,9,22,730
3566745945697977,6,27,731
3584198254395155,3,23,732
6044858281513024,9,24,733
201835017264488,3,24,734
6767126641771558,2,30,735
5100173574426154,11,29,736
36659387496715,5,27,737
3567416535316621,5,24,738
5010121387580195,1,27,739
3536223135562135,11,28,740
604909814151688000,9,28,741
3575282024495080,7,25,742
3545516395555254,4,26,743
5610196284569826,1,20,744
5602233019969770000,4,25,745
676798721448034000,9,27,746
3551520650335049,6,22,747
560221517752952000,10,22,748
3539689145020289,12,24,749
5602250091424145,11,23,750
337941304515488,1,30,751
50203306880344600,10,25,752
3534080670377622,6,23,753
3565632751886350,7,32,754
337941448261098,5,30,755
4913334813329100,12,26,756
3584277833091681,11,19,757
560223352143260000,10,25,758
604895131056973,1,23,759
374283832320303,11,36,760
3579555298339639,1,23,761
3557438596566664,10,22,762
4041593458518542,10,25,763
5497870388957834,11,27,764
374622591450787,1,26,765
36416287025783,8,24,766
5010122663039047,4,26,767
5641826672754690000,3,26,768
3564335516815299,11,29,769
5007660503002696,7,26,770
201477970263437,6,20,771
5610480973149979,3,27,772
30266884375560,3,30,773
5018520303973164,1,26,774
677171588266129000,1,28,775
560224274327202000,5,23,776
349741438000142,4,22,777
3561357025338236,10,25,778
3540084444786367,5,26,779
5610208322750886,2,28,780
5007664226776081,9,28,781
372301487020374,7,29,782
3549323191754686,1,29,783
5007666714510997,2,27,784
4017956209092,9,29,785
3558635920049940,5,24,786
493667260355637000,10,22,787
3584605160844456,2,24,788
372483977496726,6,24,789
3564978731501614,1,24,790
3588174405537645,6,28,791
3547086066078596,7,29,792
6762103905718851,6,22,793
341466461071418,2,26,794
5467391223124825,8,28,795
676305653657090000,12,22,796
5602255760865361,5,23,797
5602220377601336,5,24,798
4917665888717398,5,24,799
3589827869590181,12,26,800
3533454731408273,3,27,801
3542917066320171,12,34,802
5610463159098988,2,27,803
56022418681384200,5,24,804
5204516551184250,4,28,805
4903573865498915,7,28,806
6762755980885838,2,25,807
3587918509941058,5,25,808
4905162936027248,1,26,809
5100133817047415,8,25,810
3554555254434738,10,24,811
36693463048066,3,21,812
201446442062115,7,26,813
30337235482585,8,28,814
5523593189166722,5,26,815
3542435031844225,6,27,816
3579347048655542,2,26,817
677159047670348000,6,21,818
30009599119174,12,24,819
5602259556572827,4,28,820
3577136996286125,1,25,821
337941850117010,2,25,822
5007665633041084,6,28,823
3530475307074994,5,28,824
201776256603806,10,25,825
3549527061532721,9,29,826
3552428754680733,9,23,827
56022516437919700,9,31,828
3536273715539144,12,28,829
3560540397856437,6,26,830
372301381502220,1,20,831
670947943041651000,11,25,832
5334300385103064,9,30,833
5387068049288946,5,30,834
5610653877785326,3,30,835
371410106201421,4,27,836
3580859360243712,3,28,837
5279293300585571,6,31,838
3543013424072602,12,25,839
3565449918049339,4,20,840
3546289439510672,11,19,841
3572297018760276,10,23,842
3578939934104311,10,27,843
3572487955233623,4,26,844
30330559018671,3,24,845
4017958027944604,9,27,846
501877655437476000,4,22,847
3583816600949869,9,19,848
3547033716367854,1,25,849
3575336163199950,1,23,850
3529097628617815,1,27,851
4905392785079750000,4,29,852
4026295148248089,1,23,853
5007666736524620,1,25,854
201783345983926,9,23,855
3557171200126969,11,27,856
5610764524503960,5,29,857
4405814887505839,6,21,858
5602234557847031,3,24,859
5100145340807123,4,22,860
630465845866972000,7,28,861
3541336440101440,1,28,862
5100149335923374,11,27,863
3570530319309548,3,24,864
3572332977485571,12,27,865
3573727842300252,9,28,866
4041374896853571,11,29,867
5355515001016481,1,28,868
3548237758628193,2,32,869
3571990818462769,3,28,870
604343351250778,12,23,871
3533601138937706,11,30,872
3580827317750063,4,28,873
6759162500413602,1,25,874
5602219976750114,2,28,875
3570869136039932,12,28,876
3542508266579698,11,27,877
5602237620255744,4,29,878
374288366150794,6,29,879
3556590462730658,9,28,880
491141418953915000,5,27,881
5602231292759778,1,24,882
5344156641546829,6,26,883
5602215042722392,2,30,884
5641826818823560000,1,30,885
5100178998693743,8,28,886
5368233621108028,6,25,887
6759284379350880000,9,29,888
3563856608146351,10,28,889
3567103172910367,7,30,890
3570855575464368,1,29,891
5602228489687135,3,26,892
5516875320271027,5,24,893
4905203722603080000,8,32,894
50181796784733700,11,30,895
3584914893834630,6,27,896
30215773051154,3,29,897
5602248878836549,8,25,898
372301872759776,10,33,899
3584492592329376,3,25,900
201433591198759,12,27,901
67631727039091700,6,26,902
50382284125062900,11,30,903
3550779360565433,6,25,904
6331100857523166,8,27,905
3559659938607894,8,26,906
3577010358427801,11,20,907
60452545640056600,5,22,908
5602254932302346,1,33,909
4017954427365,8,25,910
374283052901444,12,25,911
3550332705876378,11,29,912
3567102477678570,8,25,913
670643469864632000,2,24,914
3555531256736312,2,29,915
374622712072866,1,24,916
5108753884993837,1,26,917
5100170212893613,6,26,918
30017103618367,4,30,919
374288667938152,10,30,920
5610599837967787,12,27,921
3586020621359888,3,26,922
6761335543439600000,11,24,923
3549576040882137,6,22,924
67610144047884600,5,26,925
30466640404999,9,25,926
4405729520827145,7,23,927
4844872825916517,2,32,928
5007665556794024,12,24,929
4905190548166590000,6,28,930
3563265482493659,8,27,931
6374734545741109,9,26,932
3535366803904708,12,22,933
5424445515593865,9,24,934
6397960082329320,10,23,935
56022153193078600,8,26,936
56022482002539900,3,26,937
5007660781081511,10,24,938
4913270548452652,7,27,939
3554446611039099,6,24,940
3555358284150930,4,22,941
4913501556385271,11,28,942
374622562472224,7,29,943
3541806589378116,3,25,944
3562861033198325,2,29,945
3576529743015659,10,20,946
677162820509787000,2,27,947
201551778759877,11,28,948
3589239584399122,5,25,949
3546707112439976,5,23,950
3534531812244989,3,25,951
3540020035961860,6,27,952
560225769274920000,8,28,953
5602243966756279,12,27,954
201431393002393,8,25,955
5610574992752605,6,25,956
3561392534921032,7,25,957
3557486364906703,7,25,958
3576119569641521,10,24,959
3588530273508069,7,30,960
4405430661460776,6,24,961
3574844868123788,11,27,962
5002358758975451,9,28,963
30417603099136,2,30,964
3562142132368089,10,27,965
30137975029533,1,27,966
5010121707617834,9,25,967
3573901662799352,2,27,968
340162021592628,1,28,969
342771985988560,9,29,970
5610060386219757,11,23,971
3589040609422273,8,25,972
3553342547195728,12,29,973
4905314940852000,6,27,974
3580651509679561,6,31,975
3584235286370705,6,26,976
3565539244207013,5,28,977
4822059862436,4,24,978
5100172813935348,6,24,979
3544308762750440,9,25,980
5010127502195942,11,35,981
3585266848501759,12,27,982
3566781069533367,3,30,983
3544375889107341,10,25,984
5602251843147869,9,26,985
604101487871457,2,19,986
4917591750576656,12,28,987
3581296963605956,6,30,988
67638521128438800,9,25,989
3551491681761654,11,23,990
337941031277782,1,28,991
3551369060773617,1,31,992
3570525893924209,2,23,993
3547114859501887,4,21,994
50188397671155200,4,27,995
5007669604896542,12,29,996
3529113202720949,9,27,997
3582473060255782,5,22,998
3585191169933391,6,22,999
3530942558510273,4,25,1000
